new_id,prob
11608,0.99553
11610,0.12989
11614,0.05678
11615,0.00767
11616,0.00159
11617,0.21844
11618,0.74698
11620,0.07527
11623,0.04893
11624,0.95604
11625,0.30108
11626,0.21858
11627,0.00097
11628,0.86901
11630,0.95009
11631,0.28516
11634,0.8073
11638,0.00452
11643,0.77484
11647,0.00619
11648,0.95386
11654,0.9947
11656,0.96897
11658,0.99173
11661,0.09248
11663,0.99799
11664,0.89156
11665,0.9988
11669,0.01071
11670,0.23115
11673,0.89106
11674,0.18849
11675,0.73034
11676,0.80185
11677,0.97596
11679,0.78012
11680,0.95248
11681,0.05141
11682,0.03341
11684,0.95156
11685,0.93586
11689,0.0
11694,0.01176
11698,0.21961
11704,0.00114
11705,0.90199
11706,0.65102
11707,0.99745
11708,0.99749
11713,0.99839
11717,0.01449
11718,0.21704
11720,0.04382
11722,0.05565
11724,0.89487
11732,0.71498
11736,0.0054
11738,0.98147
11740,0.00091
11741,0.94795
11746,0.01124
11747,0.00283
11748,0.47616
11749,0.98417
11750,0.75923
11751,0.99663
11755,0.98478
11756,0.0231
11757,0.01132
11760,0.99322
11761,0.99941
11762,0.84227
11763,0.99791
11765,0.01184
11767,0.99655
11768,0.43153
11769,0.7324
11770,0.78616
11772,0.03168
11773,0.82884
11774,0.99979
11777,0.0059
11778,0.97914
11781,0.98572
11782,0.26652
11784,0.00146
11785,0.01097
11787,0.93019
11788,0.96373
11791,0.07457
11792,0.16233
11798,0.99115
11800,0.99616
11804,0.05149
11807,0.94764
11808,0.007
11809,0.1412
11811,0.00021
11813,0.7534
11814,0.27061
11817,0.99039
11820,0.54236
11822,0.99101
11823,0.3174
11825,0.93909
11826,0.7629
11828,0.96509
11829,0.6732
11833,0.33156
11835,0.00135
11838,0.00074
11842,0.47704
11844,0.70056
11851,0.1111
11852,0.8882
11854,0.12529
11862,0.07491
11863,0.0
11867,0.45495
11868,0.70809
11871,0.38781
11872,0.05282
11875,0.40261
11876,0.07905
11877,0.0447
11880,0.99411
11883,0.99263
11884,0.0013
11886,0.03837
11889,0.88979
11892,0.03293
11894,0.11349
11895,0.83967
11896,0.9596
11897,0.82141
11901,0.00378
11902,0.30938
11903,0.00597
11905,0.02461
11906,0.06429
11907,0.96804
11908,0.14973
11913,0.56744
11914,0.70048
11918,0.07787
11920,0.00045
11921,0.99273
11922,0.60963
11928,0.29626
11929,0.02066
11934,0.98972
11936,0.00485
11937,0.98274
11938,0.01582
11939,0.13158
11940,0.95364
11943,0.55716
11946,0.03445
11948,0.00676
11949,0.04663
11956,0.90184
11958,0.03009
11959,0.59126
11961,0.04645
11962,0.04091
11967,0.22404
11968,0.52636
11969,0.34882
11973,0.11629
11976,0.09662
11977,0.03944
11979,0.89577
11981,0.96018
11982,0.06077
11985,0.166
11986,0.1367
11988,0.01834
11989,0.29404
11992,0.21378
11995,0.00736
11996,0.06218
11997,0.96484
11999,0.86474
12002,0.10773
12004,0.99128
12006,0.2983
12007,0.24885
12008,0.01259
12009,0.96351
12012,0.0698
12013,0.69086
12014,0.014
12015,0.08325
12016,0.57188
12018,0.03457
12020,0.9746
12022,0.29323
12025,0.00165
12026,0.98911
12027,0.09244
12028,0.9677
12031,0.03436
12032,0.00634
12033,0.02514
12034,0.1293
12035,0.00932
12036,0.88255
12038,0.9567
12041,0.99733
12042,0.00975
12044,0.56331
12046,0.05207
12047,0.87759
12048,0.06574
12049,0.00509
12051,0.23226
12052,0.97565
12053,0.99475
12054,0.12269
12055,0.89579
12060,0.43951
12062,0.86595
12064,0.00158
12066,0.9969
12067,0.15845
12069,0.06185
12071,0.0775
12072,0.98905
12075,0.9689
12076,0.07806
12079,0.93104
12081,0.1981
12083,0.21002
12087,0.99427
12088,0.9323
12089,0.93724
12090,0.99276
12091,0.04244
12093,0.00012
12095,0.77121
12097,0.02209
12100,0.29024
12102,0.69051
12103,0.04067
12106,0.09632
12107,0.81509
12108,0.95885
12110,0.46216
12111,0.0002
12112,0.9707
12113,0.99656
12115,0.98529
12117,0.88809
12118,0.98246
12121,0.93352
12122,0.67952
12123,0.78468
12127,0.29342
12130,0.99189
12131,0.00064
12132,0.93794
12136,0.32325
12137,0.09548
12138,0.00155
12139,0.80954
12141,0.99768
12144,0.40662
12145,0.85444
12147,0.0621
12151,0.67197
12152,0.82794
12153,0.63506
12154,0.00724
12155,0.96021
12156,0.00208
12157,0.99267
12158,0.00158
12159,0.9999
12160,0.61841
12161,0.117
12163,0.08861
12164,0.0451
12165,0.81036
12166,0.75449
12167,0.97958
12169,0.0078
12171,0.00941
12172,0.98017
12175,0.98019
12176,1e-05
12177,0.45089
12181,0.07754
12183,0.02689
12185,0.62027
12186,0.74684
12188,0.98896
12189,0.00521
12191,0.99628
12195,0.0033
12197,0.76298
12199,0.96096
12200,0.966
12201,0.06181
12202,0.86201
12206,0.97999
12208,0.98492
12209,0.92048
12210,0.26695
12212,0.00018
12213,0.42537
12220,0.68742
12221,0.00027
12227,0.59971
12228,0.98453
12229,0.81454
12233,0.28941
12235,0.35064
12237,0.52828
12238,0.92571
12240,0.25774
12241,0.12914
12242,0.95563
12244,0.66443
12245,0.97743
12246,0.00105
12249,0.71732
12251,0.71453
12252,0.96386
12254,0.96686
12256,0.3907
12257,0.99467
12260,0.02768
12264,0.90297
12265,1e-05
12267,0.00487
12270,0.91407
12271,0.99965
12273,0.00023
12274,0.02366
12276,0.9561
12277,0.66814
12278,0.77388
12279,0.62976
12282,0.98845
12283,0.00103
12286,0.01301
12287,0.00058
12288,0.92564
12289,0.00307
12290,0.87386
12292,0.80675
12293,0.78013
12295,0.54609
12296,0.9719
12297,0.98848
12299,0.97687
12302,0.01683
12306,0.16426
12307,0.99006
12308,0.39302
12309,0.97543
12310,0.79248
12313,0.9808
12316,0.80848
12318,0.94706
12319,0.9824
12320,0.98213
12321,0.87178
12323,0.03498
12324,0.11872
12326,0.0134
12328,0.00962
12329,0.96222
12330,0.00047
12331,0.92132
12335,0.05916
12336,0.00795
12337,0.98004
12338,0.91401
12339,0.94659
12341,0.17375
12345,0.18255
12346,0.97772
12347,0.72591
12348,0.98698
12349,0.00123
12350,0.06442
12351,0.23537
12352,0.98806
12354,0.344
12359,0.03894
12360,0.09355
12363,0.05932
12364,0.9644
12365,0.96634
12366,0.00353
12369,0.02078
12370,0.02668
12371,0.08236
12372,0.68888
12374,0.99636
12375,0.41583
12376,0.01431
12377,0.51095
12378,0.01757
12379,0.72799
12380,0.86923
12382,0.59296
12383,0.00031
12386,0.8806
12390,0.87295
12391,0.0105
12393,0.31461
12395,0.22149
12398,0.55237
12399,0.99437
12400,0.99637
12403,0.99913
12404,0.99594
12408,0.04296
12409,0.90147
12413,0.06781
12415,0.5327
12416,0.33345
12417,0.16114
12418,0.25959
12419,0.14235
12422,0.7854
12424,0.32689
12426,0.0752
12427,0.00115
12428,0.05853
12432,0.07959
12433,0.06627
12434,0.99664
12439,0.00102
12441,0.99643
12442,0.99818
12443,0.38053
12445,0.96049
12446,0.75041
12448,0.73427
12450,0.99173
12455,0.99629
12456,0.06946
12458,0.00302
12467,0.01413
12471,0.44993
12472,0.85461
12474,0.00549
12476,0.002
12479,0.00175
12481,0.94701
12484,0.94814
12485,0.09755
12487,4e-05
12488,0.96659
12491,0.39057
12494,0.9497
12497,0.60025
12498,0.87306
12502,0.98714
12507,0.50509
12509,0.00028
12511,0.89387
12515,0.01268
12516,0.22366
12517,0.01565
12520,0.85085
12522,0.02692
12523,0.59084
12525,0.00852
12527,0.03833
12532,0.01528
12533,0.08936
12536,0.0003
12537,0.21615
12538,0.47213
12539,0.57386
12540,0.41733
12541,0.00741
12543,0.9436
12546,0.01728
12547,0.65488
12548,0.63134
12550,0.56775
12552,0.05433
12553,0.76093
12555,0.99917
12556,0.73784
12559,0.00012
12560,0.99636
12563,0.86268
12564,0.83427
12566,0.46726
12568,0.47642
12570,0.06499
12571,0.00093
12572,0.01559
12573,0.0043
12574,0.34672
12575,0.99557
12577,0.23663
12579,0.02921
12580,5e-05
12582,0.05458
12583,0.0091
12584,0.79151
12585,0.97657
12588,0.19891
12589,0.84049
12593,0.01556
12596,0.84604
12597,0.71119
12598,0.00975
12599,0.53668
12600,0.79035
12601,0.90199
12602,0.98317
12604,0.92455
12606,0.99675
12607,0.99364
12608,0.04347
12609,0.99144
12611,0.01108
12612,0.75881
12613,0.86839
12614,0.66254
12619,0.26313
12620,0.35928
12621,0.98321
12622,0.95505
12623,0.93128
12624,0.90467
12625,0.47543
12626,0.01336
12627,0.98839
12629,0.84197
12631,0.0126
12634,0.00621
12635,0.68704
12637,0.96062
12639,0.0076
12641,0.93088
12643,0.15195
12644,0.00069
12649,0.97405
12650,0.00564
12651,0.50952
12653,0.00074
12654,0.98507
12657,0.00548
12661,0.97581
12662,0.00643
12663,0.1742
12664,0.12
12668,0.06477
12672,0.86996
12674,0.51994
12677,0.82158
12682,0.13998
12685,0.35681
12686,0.27608
12687,0.03479
12689,0.13441
12690,0.68509
12691,0.53379
12693,0.00873
12695,0.95581
12696,0.94742
12697,0.99773
12698,0.78935
12701,0.98345
12703,0.8254
12704,0.8534
12715,0.85751
12717,0.10439
12718,0.00316
12720,0.97497
12721,0.64468
12722,0.98069
12723,0.49208
12724,0.00328
12727,0.62562
12729,0.98813
12730,0.0469
12731,0.55734
12732,0.14544
12733,0.99845
12734,0.01863
12735,0.05229
12737,0.00237
12738,0.11463
12739,0.75969
12740,0.06104
12745,0.98748
12748,0.57985
12750,0.00172
12752,0.74216
12755,0.22335
12757,0.51179
12758,0.00315
12759,0.94897
12764,0.11387
12765,0.00153
12766,0.00065
12768,0.07149
12769,0.10773
12773,0.0015
12774,0.99895
12775,0.99985
12776,0.00321
12777,0.42528
12778,0.50329
12779,0.76853
12780,0.94771
12781,0.00042
12783,0.75403
12786,0.01598
12788,0.73702
12791,0.02352
12793,0.30356
12794,0.97225
12795,0.05806
12797,0.21131
12800,0.99862
12803,0.91217
12804,0.98758
12805,0.87345
12808,0.71703
12809,0.96338
12810,0.86602
12812,0.01653
12814,0.98028
12821,0.01732
12825,0.89665
12826,0.03606
12828,0.00223
12830,0.14824
12831,0.92919
12832,0.99788
12834,0.82978
12841,0.97108
12843,3e-05
12844,0.97968
12847,0.03849
12848,0.56856
12849,0.87171
12850,0.21911
12851,0.06019
12854,0.8891
12855,0.00145
12856,0.118
12858,0.00073
12860,0.06099
12861,0.45688
12862,0.37409
12864,0.9968
12866,0.03606
12868,0.89945
12869,0.33313
12872,0.99778
12873,0.10941
12875,0.70889
12878,0.00652
12880,0.08726
12883,0.1265
12884,0.01035
12886,0.83533
12888,0.02792
12889,0.99924
12890,0.00157
12893,0.21615
12895,0.3167
12897,0.99954
12899,0.91049
12900,0.04647
12905,0.16128
12906,0.9949
12910,0.39177
12911,0.00737
12912,0.0135
12917,0.00096
12919,0.99563
12920,0.71642
12923,0.73313
12931,0.7581
12933,0.91764
12939,0.05327
12940,0.86073
12941,0.4513
12943,0.03426
12944,0.14884
12946,0.97207
12947,0.00038
12948,0.09619
12951,0.01199
12953,0.03879
12954,0.8593
12956,0.16841
12958,0.11484
12959,0.91764
12964,0.111
12969,0.99474
12971,0.64071
12974,0.83257
12975,0.01859
12979,0.14352
12980,0.86637
12981,0.00832
12984,0.27307
12985,0.97901
12986,0.7372
12987,0.96979
12989,0.98916
12992,0.97575
12993,0.05522
12994,0.00715
12996,0.39081
12999,0.11947
13000,0.99972
13002,0.99931
13005,0.00753
13013,0.83551
13018,0.84845
13022,0.95413
13023,0.17097
13024,0.01494
13025,0.98597
13026,0.10174
13028,0.0702
13030,0.56539
13035,0.16069
13037,0.02154
13038,0.83768
13039,0.23569
13042,0.87021
13044,0.9601
13045,0.74778
13047,0.31857
13049,0.35379
13050,0.6299
13053,0.50142
13056,0.05427
13057,0.02879
13059,0.44721
13064,0.08167
13068,0.7868
13069,0.96295
13071,0.84127
13072,0.97005
13075,0.00175
13077,0.04454
13082,0.94247
13083,0.81416
13084,0.00071
13085,0.00121
13088,0.01919
13089,0.99675
13090,6e-05
13091,0.02272
13092,0.8873
13094,0.66347
13095,0.00041
13096,0.00445
13097,0.37688
13101,0.11201
13104,0.97914
13106,0.02486
13108,0.81043
13111,0.98578
13112,0.03817
13113,0.00201
13114,0.98259
13116,0.7726
13117,0.00915
13119,0.99523
13121,0.58521
13123,0.55659
13125,0.98977
13126,0.04359
13127,0.9489
13128,0.97445
13130,0.7252
13132,0.96607
13134,0.2233
13135,0.97878
13141,0.98586
13143,0.97358
13145,0.46107
13146,0.08923
13148,0.29265
13149,0.66464
13151,0.0009
13152,0.97931
13155,0.03582
13156,0.66971
13158,0.90057
13159,0.00267
13166,0.16013
13167,0.93026
13168,0.03651
13170,0.98924
13171,0.14806
13172,0.99331
13173,0.14293
13174,0.97789
13175,0.00074
13176,0.00148
13177,0.28882
13180,0.0046
13184,0.21978
13192,0.71682
13193,0.2915
13199,0.84483
13201,0.89944
13202,0.00233
13205,0.46418
13206,0.991
13207,0.99679
13208,0.91711
13209,0.99233
13210,0.26074
13213,0.28589
13214,0.08435
13216,0.86219
13217,0.00223
13218,0.95333
13219,0.26492
13220,0.00124
13221,0.94411
13223,0.97351
13225,0.0681
13226,0.10054
13230,0.01321
13231,0.08809
13236,0.08194
13241,0.61908
13243,0.00165
13244,0.95254
13245,0.78044
13246,0.98563
13247,0.9909
13248,0.1075
13250,0.7264
13253,0.09966
13255,0.81278
13256,0.70686
13258,0.01569
13261,0.83605
13265,0.92137
13266,0.23976
13267,0.90695
13268,0.05485
13269,0.00131
13270,0.18566
13271,0.01968
13274,0.90052
13279,7e-05
13281,0.17629
13285,0.01112
13291,0.154
13293,0.85827
13296,0.87956
13298,0.99729
13301,0.8588
13302,0.9446
13309,0.99719
13312,0.00022
13313,0.00126
13314,0.99779
13315,0.96044
13316,0.6632
13317,0.01816
13318,0.98735
13319,0.00024
13320,0.96724
13321,0.00335
13322,0.76134
13325,0.31217
13326,0.0002
13327,0.99138
13330,0.98026
13331,0.99991
13332,0.02244
13333,0.09457
13337,0.99872
13338,0.99831
13340,0.19829
13344,0.25508
13345,0.99707
13347,0.86399
13348,0.99325
13353,0.00952
13355,0.05122
13356,0.90315
13358,0.92717
13359,0.11134
13360,0.99927
13364,0.95336
13365,0.00233
13367,0.45116
13368,0.99641
13370,0.9683
13371,0.19315
13372,0.01034
13374,0.34232
13377,0.92142
13378,0.99133
13380,0.9943
13382,0.48786
13383,0.07377
13386,0.80857
13389,0.01279
13390,0.32581
13395,0.02514
13396,0.08684
13397,0.99558
13398,0.73874
13402,0.9877
13403,0.0002
13407,0.99843
13408,0.99139
13411,0.01368
13413,0.00721
13416,0.98163
13418,0.99788
13419,0.93766
13420,0.99207
13426,0.03201
13428,0.11787
13429,0.61844
13432,0.99803
13434,0.0187
13435,0.00041
13437,0.0071
13438,0.79965
13439,0.00138
13440,0.27827
13441,0.94593
13443,0.00152
13447,0.87247
13449,0.99954
13450,0.88351
13452,0.09227
13453,0.71087
13455,0.9539
13458,0.82991
13462,0.14864
13466,0.01451
13467,0.00364
13468,0.98308
13470,0.04725
13475,0.45249
13476,0.91798
13477,0.00403
13486,0.74165
13490,0.949
13492,0.23606
13496,0.81888
13499,0.09113
13500,0.72223
13502,0.04637
13503,0.02163
13504,0.85998
13505,0.99781
13506,0.00173
13512,0.0035
13513,0.07447
13515,0.92889
13517,0.90861
13518,0.99125
13524,0.97747
13525,0.01765
13528,0.64564
13529,0.00852
13531,0.98776
13534,0.84791
13535,0.99664
13537,0.94228
13538,0.88535
13542,0.00063
13544,0.00051
13545,0.98134
13551,0.99536
13552,0.03439
13555,0.97689
13556,0.01277
13557,0.02651
13558,0.88836
13559,0.10038
13562,0.98662
13563,0.04495
13564,0.83471
13565,0.00017
13569,0.84309
13570,0.28288
13573,0.45336
13574,0.02195
13575,0.06204
13576,0.99515
13581,0.92879
13583,0.91998
13588,0.00323
13591,0.42882
13592,0.04579
13595,0.00439
13596,0.99489
13598,0.87001
13599,0.99313
13601,0.00376
13602,0.95493
13605,0.00116
13608,0.74998
13610,0.00734
13612,0.92269
13615,0.10363
13617,0.22255
13618,0.01373
13620,0.01669
13621,0.99868
13623,0.94991
13624,0.98186
13625,0.04474
13631,0.7924
13635,0.31406
13637,0.65941
13638,0.98099
13640,8e-05
13641,0.57737
13643,0.08221
13644,0.5974
13647,0.0212
13650,0.06523
13651,0.00021
13652,0.96645
13654,0.96272
13655,0.92282
13656,0.92311
13662,0.95838
13663,0.01297
13666,0.92822
13669,0.52351
13670,0.98342
13671,0.00219
13674,0.0834
13678,0.01001
13679,0.94385
13680,0.97759
13681,0.30818
13682,0.99454
13683,0.60827
13685,0.88417
13690,0.99024
13692,0.01896
13694,0.98111
13695,0.01113
13696,0.59744
13704,0.02259
13705,0.99611
13706,0.99837
13708,0.5027
13710,0.00021
13711,0.07879
13712,0.08431
13713,0.81285
13714,0.37881
13715,0.00043
13719,0.94714
13720,0.02816
13723,0.8343
13724,0.98897
13725,0.00532
13728,0.11761
13729,0.12
13730,0.62983
13733,0.15783
13735,0.45932
13739,0.98579
13740,0.98067
13744,0.96244
13747,0.98416
13748,0.94004
13752,0.08696
13753,0.72174
13754,0.00044
13756,0.51847
13757,0.97202
13758,0.94817
13759,0.99574
13760,0.8636
13763,0.93784
13764,0.79581
13766,0.81146
13768,0.06411
13769,0.02261
13770,0.94755
13771,0.99454
13773,5e-05
13775,0.91462
13781,0.90868
13783,0.00897
13784,0.00059
13785,0.95387
13787,0.64473
13788,0.50268
13791,0.98717
13797,0.01371
13803,0.94989
13805,0.00336
13806,0.95232
13807,0.00093
13808,0.98724
13815,0.93477
13816,0.02893
13817,2e-05
13818,0.07148
13819,0.98715
13820,0.81008
13821,0.75099
13824,0.99545
13825,0.90846
13826,0.28051
13828,0.0217
13830,0.06835
13831,0.01395
13832,0.99599
13833,0.45095
13834,0.89854
13838,0.97705
13839,0.48915
13840,0.96209
13841,0.01835
13842,0.01073
13847,0.4838
13849,0.70652
13851,0.98501
13853,0.98735
13855,0.00751
13856,0.99899
13857,0.74726
13858,0.60573
13866,0.93387
13867,0.03478
13869,0.99965
13870,0.0
13871,0.99979
13872,0.9986
13874,0.00072
13876,0.92779
13878,0.40934
13881,0.99842
13883,0.98045
13884,0.00042
13887,0.00042
13889,0.56203
13890,0.96463
13891,0.97488
13894,0.92969
13895,0.00145
13899,0.02916
13901,0.92953
13902,0.00707
13903,0.99887
13909,0.75905
13913,0.7132
13914,0.01209
13915,0.11721
13916,0.37908
13918,0.23841
13920,0.0035
13924,0.98453
13928,0.97068
13929,0.01375
13931,0.18952
13932,0.99929
13934,0.09511
13939,0.00019
13940,0.03828
13942,0.993
13945,0.00729
13947,0.015
13950,0.3468
13952,0.22754
13953,0.98849
13954,0.0039
13961,0.97825
13962,0.10144
13965,5e-05
13970,0.00116
13976,0.76284
13979,0.90903
13981,0.0022
13989,0.96763
13990,0.04712
13991,0.99727
13992,0.07101
13996,0.99169
13998,0.86904
14005,9e-05
14006,0.45732
14007,0.03403
14009,0.99831
14011,0.60383
14013,0.03279
14014,0.98521
14015,0.99599
14016,0.01753
14017,0.98669
14018,0.78509
14019,0.98206
14020,0.58451
14022,0.97622
14023,0.79468
14024,0.00268
14026,0.28101
14027,0.00442
14028,0.00059
14030,0.05909
14032,0.98252
14034,0.29493
14036,0.0204
14044,0.10741
14047,0.05508
14048,0.1583
14057,0.05402
14061,0.99201
14063,0.00044
14064,0.9975
14065,0.07054
14067,0.86845
14068,0.0834
14069,0.87897
14071,0.67365
14072,0.99929
14074,0.06271
14075,0.94392
14077,0.00336
14079,0.99141
14084,0.94318
14087,0.72822
14090,0.93949
14091,0.98174
14093,0.99688
14094,0.97897
14099,0.99837
14103,0.68737
14104,0.98056
14105,0.00554
14108,0.99545
14112,0.92644
14113,0.03311
14114,0.07138
14115,5e-05
14116,0.03162
14118,0.24042
14120,0.98172
14121,0.20123
14124,0.10601
14125,0.49931
14126,0.8353
14127,0.92566
14128,0.81096
14129,0.44527
14131,0.17025
14133,0.9799
14134,0.03829
14137,0.00056
14139,0.99806
14140,0.64893
14142,0.92511
14144,0.00748
14149,0.99965
14150,0.03826
14153,0.02733
14155,0.99786
14156,0.98209
14158,0.13753
14160,0.9915
14161,0.58979
14162,0.98444
14163,0.65272
14164,0.00331
14165,0.00633
14167,0.00165
14169,0.41629
14171,0.89684
14172,0.95974
14175,0.94974
14176,0.68262
14177,0.19948
14178,0.15705
14181,0.98478
14183,0.2983
14184,0.03186
14186,0.80244
14189,0.13793
14193,0.19134
14194,0.658
14197,0.95927
14200,0.83821
14202,0.00188
14204,0.70093
14209,0.00057
14210,0.80849
14214,0.00355
14215,0.00031
14217,0.98558
14218,0.08036
14221,0.598
14222,0.71165
14224,0.99836
14227,0.94557
14228,0.82111
14229,0.50248
14232,0.01897
14233,0.99931
14235,0.02528
14237,0.99589
14238,0.97668
14240,0.93223
14241,0.99414
14243,0.7307
14246,0.00011
14247,0.00523
14248,0.75703
14254,0.94629
14255,0.02907
14257,0.10794
14262,0.26839
14263,0.90778
14265,0.90986
14267,0.90284
14268,0.01148
14274,0.38987
14275,0.01279
14276,0.54751
14277,0.95572
14279,0.16347
14280,0.96782
14285,9e-05
14286,0.95163
14288,0.01027
14289,0.04278
14292,0.01147
14294,0.02939
14297,0.239
14300,0.53151
14302,0.91795
14303,0.6828
14306,0.00279
14307,0.00408
14308,0.99864
14313,0.02513
14319,0.63994
14322,0.99157
14323,0.365
14324,0.32209
14327,0.40813
14328,0.27897
14330,0.95375
14331,0.99361
14335,0.66021
14336,0.92389
14340,0.00447
14344,0.00789
14351,0.89081
14352,0.89153
14353,0.97123
14354,0.8501
14355,0.99233
14356,0.18921
14358,0.99997
14359,0.99658
14361,0.21639
14362,0.96159
14366,0.83906
14367,0.00125
14368,0.99817
14369,0.82188
14372,0.04294
14374,0.953
14375,0.9966
14376,0.00449
14377,0.99456
14378,0.86228
14379,0.0113
14382,0.92007
14383,0.32288
14384,0.04382
14385,0.96527
14387,0.92087
14391,0.26091
14393,0.00188
14394,0.07148
14396,0.92511
14397,0.04994
14399,0.17267
14401,0.98842
14402,0.24258
14407,0.23428
14408,0.12811
14410,0.00114
14411,0.0946
14412,0.99261
14416,0.03398
14418,0.99114
14419,0.07156
14420,0.93337
14421,0.02208
14422,0.02264
14427,0.26664
14428,0.92306
14430,0.13436
14432,0.55846
14436,0.89063
14437,0.01304
14439,0.83156
14440,0.93658
14446,0.03455
14448,0.05436
14449,0.03361
14452,0.00626
14453,0.97942
14454,0.00312
14455,0.4969
14457,0.98115
14458,0.96222
14460,0.00592
14462,0.98268
14463,0.16279
14464,0.01888
14465,0.33088
14467,0.99862
14470,0.97377
14473,0.98245
14474,6e-05
14478,0.00357
14479,0.96249
14483,0.30354
14487,0.06011
14489,0.00022
14493,0.14632
14495,0.02218
14496,0.00264
14497,0.00476
14498,9e-05
14503,0.87861
14506,0.78717
14507,0.9852
14508,0.89065
14509,0.8762
14511,0.15361
14512,0.91979
14514,0.54794
14515,0.01056
14516,0.9993
14518,0.26806
14521,0.10359
14523,0.28023
14524,0.98506
14526,0.49065
14528,0.86861
14531,0.0919
14532,0.00319
14535,0.96984
14539,0.83385
14540,0.00738
14541,0.45508
14542,0.84876
14546,0.04862
14549,0.01494
14550,0.02763
14551,0.02169
14552,0.82459
14555,0.98328
14557,0.03178
14558,0.0031
14559,0.98214
14560,0.80828
14562,0.99995
14564,0.00496
14565,0.00166
14567,0.00486
14571,0.00023
14572,0.87797
14573,0.99929
14575,0.26192
14577,0.68411
14580,0.90889
14582,0.98929
14583,0.97438
14584,0.96307
14585,0.98475
14587,0.50138
14590,0.00055
14591,0.69747
14594,0.1217
14595,0.01328
14596,9e-05
14599,0.93207
14602,0.96681
14603,0.01189
14605,0.8225
14606,0.98853
14609,0.32014
14611,0.32898
14613,0.01926
14616,0.14484
14617,0.86486
14618,1e-05
14623,0.00305
14625,0.73607
14626,0.0002
14627,0.96397
14629,0.20916
14632,0.01945
14635,0.00588
14636,0.99554
14637,0.05988
14639,0.34291
14641,0.02416
14642,0.00751
14644,0.92449
14645,0.99019
14648,0.00042
14653,0.98996
14654,0.81233
14658,0.01083
14661,0.00209
14668,0.11284
14669,0.16957
14670,0.96223
14672,0.00256
14673,0.27209
14676,0.86715
14679,0.52568
14680,0.94954
14683,0.99785
14684,0.06357
14685,0.09765
14691,0.84213
14692,0.45305
14693,0.92944
14697,0.99727
14698,0.76637
14703,0.00728
14704,0.91902
14705,0.83263
14706,0.95341
14708,0.75845
14710,0.93676
14711,0.02683
14713,0.92866
14716,0.68424
14721,0.00014
14722,0.97789
14725,0.98687
14730,0.35017
14731,0.95702
14732,0.82391
14735,0.184
14739,0.99656
14740,0.46445
14741,0.92906
14742,0.16023
14745,0.94641
14748,0.32791
14749,0.01522
14751,0.89843
14752,0.0095
14755,0.18289
14758,0.99481
14759,0.01345
14760,0.47016
14761,0.65457
14764,0.91007
14767,0.87882
14769,0.48665
14770,0.16522
14773,0.63576
14776,0.68879
14777,0.20618
14779,0.97971
14781,0.97876
14783,0.00011
14785,0.17317
14786,0.96458
14788,0.97427
14791,0.01127
14794,0.00016
14796,0.00665
14797,0.96175
14799,0.99888
14801,0.37914
14806,0.11261
14809,0.99205
14810,0.6372
14811,0.07007
14812,0.00029
14813,0.97838
14814,0.68061
14816,0.00199
14817,0.98679
14818,3e-05
14819,0.12498
14820,0.98088
14822,0.09254
14823,0.02117
14826,0.00271
14828,0.03381
14831,0.97276
14835,0.84255
14837,0.98398
14838,0.00571
14839,0.04145
14841,0.00194
14842,0.00404
14844,0.0402
14845,0.99874
14847,0.74046
14848,0.00791
14852,0.7602
14860,0.00061
14861,0.03371
14862,0.50663
14869,0.00057
14871,0.56576
14872,0.95615
14873,0.98938
14874,0.13866
14877,9e-05
14879,3e-05
14883,0.83578
14884,0.92105
14885,0.92802
14886,0.00072
14888,0.07495
14892,1e-05
14893,0.96856
14895,0.00213
14899,0.59264
14902,0.28028
14905,0.9982
14907,0.64624
14908,0.21198
14910,0.82548
14911,0.9677
14912,0.87518
14913,0.9994
14914,0.98419
14915,0.96717
14916,0.99563
14917,0.00297
14918,0.11087
14919,0.75445
14920,0.99385
14924,0.07369
14927,0.99012
14928,0.00079
14929,0.78274
14931,0.35962
14932,0.56988
14933,0.67796
14934,0.23083
14936,0.00222
14939,0.99426
14943,0.03648
14945,0.03715
14949,0.10632
14952,0.9972
14953,0.00804
14954,0.16114
14958,0.92993
14960,0.00022
14961,0.99988
14962,0.844
14963,0.13781
14967,0.46918
14971,0.01622
14973,0.55339
14975,0.96777
14976,0.91536
14979,0.99198
14981,0.9889
14982,0.09352
14984,0.4836
14988,0.006
14990,0.01131
14991,0.14055
14996,0.25059
14997,0.9895
14999,0.916
15003,0.69585
15004,0.99986
15006,0.0787
15009,0.97941
15012,0.00227
15013,0.88333
15014,0.88167
15017,0.07116
15018,0.02489
15019,0.22868
15024,0.04965
15025,0.91749
15028,0.61473
15031,0.17613
15032,0.02974
15035,0.01001
15038,0.02407
15039,0.94377
15040,0.87195
15041,0.1585
15042,0.08939
15044,0.798
15047,0.93678
15049,0.94309
15051,0.02608
15054,0.89939
15055,0.09883
15056,0.01687
15057,0.96839
15059,0.01723
15060,0.9093
15062,0.99383
15063,0.7097
15066,0.78603
15067,0.98167
15068,0.27637
15070,0.79681
15074,0.96218
15077,0.00548
15078,0.9771
15083,0.56109
15085,0.07852
15086,0.16577
15087,0.20084
15093,0.09097
15095,0.2562
15096,0.45685
15098,0.00037
15104,0.41214
15105,0.98573
15107,0.99292
15113,0.92678
15115,0.0034
15116,0.53327
15117,0.0548
15119,0.99366
15123,0.0
15127,0.85254
15128,0.00599
